Time	Channel A	Channel B
-4.69599980	0.92550445	3.95238662
-4.69199980	0.88536543	0.00000000
-4.68799980	0.88536543	0.00000000
-4.68399980	0.88536543	3.95238662
-4.67999980	0.88536543	3.95238662
-4.67599980	0.92550445	0.00000000
-4.67199980	0.92550445	3.95238662
-4.66799980	0.92550445	0.00000000
-4.66399980	0.92550445	0.00000000
-4.65999980	0.88536543	3.95238662
-4.65599980	0.88536543	0.00000000
-4.65199980	0.92550445	0.00000000
-4.64799980	0.88536543	3.95238662
-4.64399980	0.92550445	3.95238662
-4.63999980	0.88536543	3.95238662
-4.63599980	0.88536543	0.00000000
-4.63199980	0.92550445	0.00000000
-4.62799980	0.92550445	0.00000000
-4.62399980	0.92550445	3.95238662
-4.61999980	0.88536543	0.00000000
-4.61599980	0.92550445	3.95238662
-4.61199980	0.92550445	0.00000000
-4.60799980	0.92550445	3.95238662
-4.60399980	0.88536543	0.00000000
-4.59999980	0.92550445	0.00000000
-4.59599980	0.92550445	0.00000000
-4.59199980	0.92550445	3.95238662
-4.58799980	0.88536543	0.00000000
-4.58399980	0.92550445	3.95238662
-4.57999980	0.88536543	3.95238662
-4.57599980	0.92550445	3.95238662
-4.57199980	0.88536543	0.00000000
-4.56799980	0.92550445	0.00000000
-4.56399980	0.92550445	0.00000000
-4.55999980	0.92550445	0.00000000
-4.55599980	0.88536543	0.00000000
-4.55199980	0.92550445	0.00000000
-4.54799980	0.88536543	0.00000000
-4.54399980	0.92550445	0.00000000
-4.53999980	0.88536543	0.00000000
-4.53599980	0.92550445	3.95238662
-4.53199980	0.92550445	0.00000000
-4.52799980	0.88536543	3.95238662
-4.52399980	0.92550445	3.95238662
-4.51999980	0.92550445	7.90477324
-4.51599980	0.92550445	3.95238662
-4.51199980	0.92550445	0.00000000
-4.50799980	0.88536543	0.00000000
-4.50399980	0.88536543	0.00000000
-4.49999980	0.92550445	0.00000000
-4.49599980	0.92550445	3.95238662
-4.49199980	0.92550445	0.00000000
-4.48799980	0.92550445	3.95238662
-4.48399980	0.88536543	3.95238662
-4.47999980	0.92550445	3.95238662
-4.47599980	0.88536543	3.95238662
-4.47199980	0.92550445	7.90477324
-4.46799980	0.88536543	3.95238662
-4.46399980	0.92550445	3.95238662
-4.45999980	0.88536543	3.95238662
-4.45599980	0.92550445	3.95238662
-4.45199980	0.88536543	0.00000000
-4.44799980	0.92550445	0.00000000
-4.44399981	0.88536543	-3.95238662
-4.43999981	0.92550445	-3.95238662
-4.43599981	0.88536543	0.00000000
-4.43199981	0.92550445	0.00000000
-4.42799981	0.92550445	0.00000000
-4.42399981	0.88536543	3.95238662
-4.41999981	0.92550445	3.95238662
-4.41599981	0.88536543	3.95238662
-4.41199981	0.88536543	3.95238662
-4.40799981	0.88536543	3.95238662
-4.40399981	0.88536543	0.00000000
-4.39999981	0.88536543	3.95238662
-4.39599981	0.92550445	0.00000000
-4.39199981	0.92550445	3.95238662
-4.38799981	0.88536543	0.00000000
-4.38399981	0.92550445	0.00000000
-4.37999981	0.92550445	3.95238662
-4.37599981	0.88536543	0.00000000
-4.37199981	0.92550445	0.00000000
-4.36799981	0.92550445	3.95238662
-4.36399981	0.88536543	0.00000000
-4.35999981	0.88536543	3.95238662
-4.35599981	0.88536543	0.00000000
-4.35199981	0.92550445	3.95238662
-4.34799981	0.92550445	0.00000000
-4.34399981	0.88536543	3.95238662
-4.33999981	0.92550445	0.00000000
-4.33599981	0.92550445	3.95238662
-4.33199981	0.92550445	3.95238662
-4.32799981	0.88536543	3.95238662
-4.32399981	0.88536543	0.00000000
-4.31999981	0.92550445	0.00000000
-4.31599981	0.92550445	0.00000000
-4.31199981	0.92550445	0.00000000
-4.30799981	0.92550445	0.00000000
-4.30399981	0.92550445	0.00000000
-4.29999981	0.92550445	0.00000000
-4.29599981	0.92550445	3.95238662
-4.29199981	0.88536543	3.95238662
-4.28799981	0.92550445	3.95238662
-4.28399981	0.92550445	0.00000000
-4.27999981	0.92550445	0.00000000
-4.27599981	0.88536543	0.00000000
-4.27199981	0.88536543	3.95238662
-4.26799981	0.92550445	0.00000000
-4.26399981	0.88536543	0.00000000
-4.25999981	0.88536543	0.00000000
-4.25599981	0.92550445	3.95238662
-4.25199981	0.88536543	0.00000000
-4.24799981	0.92550445	3.95238662
-4.24399981	0.92550445	0.00000000
-4.23999981	0.92550445	0.00000000
-4.23599981	0.88536543	0.00000000
-4.23199981	0.92550445	3.95238662
-4.22799981	0.92550445	0.00000000
-4.22399981	0.96579725	3.95238662
-4.21999981	0.88536543	0.00000000
-4.21599981	0.92550445	3.95238662
-4.21199981	0.88536543	3.95238662
-4.20799981	0.92550445	0.00000000
-4.20399981	0.88536543	0.00000000
-4.19999981	0.92550445	3.95238662
-4.19599981	0.88536543	-3.95238662
-4.19199981	0.92550445	7.90477324
-4.18799981	0.92550445	11.85715961
-4.18399981	0.92550445	-11.85715961
-4.17999981	0.92550445	0.00000000
-4.17599981	0.92550445	19.77731133
-4.17199981	0.92550445	-11.85715961
-4.16799981	0.88536543	3.95238662
-4.16399981	0.92550445	-3.95238662
-4.15999981	0.92550445	0.00000000
-4.15599981	0.88536543	19.77731133
-4.15199981	0.92550445	0.00000000
-4.14799981	0.88536543	0.00000000
-4.14399981	0.92550445	19.77731133
-4.13999981	0.92550445	-11.85715961
-4.13599981	0.92550445	3.95238662
-4.13199981	0.92550445	3.95238662
-4.12799981	0.92550445	0.00000000
-4.12399981	0.88536543	11.85715961
-4.11999981	0.92550445	-3.95238662
-4.11599981	0.92550445	-3.95238662
-4.11199981	0.92550445	27.69746399
-4.10799981	0.92550445	-31.64985275
-4.10399981	0.92550445	-7.90477324
-4.09999981	0.88536543	23.72970009
-4.09599981	0.92550445	-7.90477324
-4.09199981	0.92550445	-7.90477324
-4.08799982	0.88536543	15.82492638
-4.08399982	0.92550445	-3.95238662
-4.07999982	0.92550445	-7.90477324
-4.07599982	0.88536543	0.00000000
-4.07199982	0.92550445	3.95238662
-4.06799982	0.88536543	0.00000000
-4.06399982	0.92550445	3.95238662
-4.05999982	0.92550445	19.77731133
-4.05599982	0.92550445	7.90477324
-4.05199982	0.88536543	-11.85715961
-4.04799982	0.92550445	11.85715961
-4.04399982	0.92550445	3.95238662
-4.03999982	0.88536543	-7.90477324
-4.03599982	0.92550445	-15.82492638
-4.03199982	0.92550445	11.85715961
-4.02799982	0.92550445	19.77731133
-4.02399982	0.92550445	-31.64985275
-4.01999982	0.92550445	3.95238662
-4.01599982	0.92550445	35.60223770
-4.01199982	0.92550445	-39.55462265
-4.00799982	0.92550445	0.00000000
-4.00399982	0.92550445	35.60223770
-3.99999982	0.92550445	-3.95238662
-3.99599982	0.88536543	-7.90477324
-3.99199982	0.92550445	19.77731133
-3.98799982	0.92550445	-3.95238662
-3.98399982	0.88536543	-7.90477324
-3.97999982	0.88536543	3.95238662
-3.97599982	0.92550445	3.95238662
-3.97199982	0.88536543	3.95238662
-3.96799982	0.92550445	-3.95238662
-3.96399982	0.92550445	7.90477324
-3.95999982	0.88536543	7.90477324
-3.95599982	0.88536543	-15.82492638
-3.95199982	0.92550445	15.82492638
-3.94799982	0.88536543	19.77731133
-3.94399982	0.92550445	-15.82492638
-3.93999982	0.92550445	-7.90477324
-3.93599982	0.92550445	31.64985275
-3.93199982	0.88536543	-7.90477324
-3.92799982	0.92550445	-27.69746399
-3.92399982	0.88536543	23.72970009
-3.91999982	0.92550445	11.85715961
-3.91599982	0.88536543	-23.72970009
-3.91199982	0.88536543	3.95238662
-3.90799982	0.88536543	15.82492638
-3.90399982	0.92550445	-7.90477324
-3.89999982	0.92550445	-15.82492638
-3.89599982	0.92550445	15.82492638
-3.89199982	0.92550445	3.95238662
-3.88799982	0.92550445	-7.90477324
-3.88399982	0.92550445	3.95238662
-3.87999982	0.92550445	11.85715961
-3.87599982	0.88536543	-7.90477324
-3.87199982	0.92550445	3.95238662
-3.86799982	0.92550445	7.90477324
-3.86399982	0.92550445	-3.95238662
-3.85999982	0.92550445	0.00000000
-3.85599982	0.92550445	11.85715961
-3.85199982	0.88536543	0.00000000
-3.84799982	0.88536543	-11.85715961
-3.84399982	0.88536543	19.77731133
-3.83999982	0.92550445	23.72970009
-3.83599982	0.88536543	-23.72970009
-3.83199982	0.92550445	0.00000000
-3.82799982	0.88536543	39.55462265
-3.82399982	0.92550445	-19.77731133
-3.81999982	0.92550445	-27.69746399
-3.81599982	0.92550445	35.60223770
-3.81199982	0.92550445	3.95238662
-3.80799982	0.92550445	-23.72970009
-3.80399982	0.92550445	11.85715961
-3.79999982	0.96579725	15.82492638
-3.79599982	0.92550445	-15.82492638
-3.79199982	0.92550445	-3.95238662
-3.78799982	0.92550445	19.77731133
-3.78399982	0.92550445	-3.95238662
-3.77999982	0.88536543	-11.85715961
-3.77599982	0.92550445	19.77731133
-3.77199982	0.92550445	3.95238662
-3.76799982	0.88536543	-11.85715961
-3.76399982	0.92550445	11.85715961
-3.75999982	0.92550445	11.85715961
-3.75599982	0.88536543	-7.90477324
-3.75199982	0.88536543	7.90477324
-3.74799982	0.88536543	0.00000000
-3.74399982	0.88536543	0.00000000
-3.73999982	0.88536543	3.95238662
-3.73599983	0.88536543	0.00000000
-3.73199983	0.92550445	0.00000000
-3.72799983	0.92550445	3.95238662
-3.72399983	0.88536543	-7.90477324
-3.71999983	0.88536543	11.85715961
-3.71599983	0.92550445	15.82492638
-3.71199983	0.92550445	-19.77731133
-3.70799983	0.92550445	-7.90477324
-3.70399983	0.88536543	27.69746399
-3.69999983	0.92550445	-15.82492638
-3.69599983	0.92550445	0.00000000
-3.69199983	0.88536543	15.82492638
-3.68799983	0.92550445	-27.69746399
-3.68399983	0.88536543	11.85715961
-3.67999983	0.88536543	19.77731133
-3.67599983	0.92550445	-39.55462265
-3.67199983	0.88536543	7.90477324
-3.66799983	0.92550445	23.72970009
-3.66399983	0.92550445	-11.85715961
-3.65999983	0.92550445	-7.90477324
-3.65599983	0.92550445	19.77731133
-3.65199983	0.92550445	0.00000000
-3.64799983	0.92550445	-11.85715961
-3.64399983	0.88536543	7.90477324
-3.63999983	0.88536543	23.72970009
-3.63599983	0.92550445	-3.95238662
-3.63199983	0.92550445	-3.95238662
-3.62799983	0.88536543	7.90477324
-3.62399983	0.92550445	3.95238662
-3.61999983	0.88536543	-7.90477324
-3.61599983	0.92550445	-3.95238662
-3.61199983	0.92550445	11.85715961
-3.60799983	0.88536543	0.00000000
-3.60399983	0.92550445	-11.85715961
-3.59999983	0.88536543	7.90477324
-3.59599983	0.92550445	11.85715961
-3.59199983	0.92550445	-7.90477324
-3.58799983	0.88536543	3.95238662
-3.58399983	0.92550445	3.95238662
-3.57999983	0.88536543	15.82492638
-3.57599983	0.92550445	-3.95238662
-3.57199983	0.92550445	-15.82492638
-3.56799983	0.92550445	35.60223770
-3.56399983	0.92550445	-11.85715961
-3.55999983	0.92550445	-19.77731133
-3.55599983	0.92550445	19.77731133
-3.55199983	0.92550445	0.00000000
-3.54799983	0.92550445	-7.90477324
-3.54399983	0.92550445	7.90477324
-3.53999983	0.88536543	-7.90477324
-3.53599983	0.92550445	11.85715961
-3.53199983	0.88536543	-7.90477324
-3.52799983	0.92550445	-7.90477324
-3.52399983	0.88536543	3.95238662
-3.51999983	0.92550445	3.95238662
-3.51599983	0.88536543	3.95238662
-3.51199983	0.92550445	0.00000000
-3.50799983	0.88536543	0.00000000
-3.50399983	0.92550445	11.85715961
-3.49999983	0.92550445	3.95238662
-3.49599983	0.88536543	0.00000000
-3.49199983	0.92550445	7.90477324
-3.48799983	0.92550445	3.95238662
-3.48399983	0.92550445	3.95238662
-3.47999983	0.92550445	7.90477324
-3.47599983	0.92550445	0.00000000
-3.47199983	0.92550445	7.90477324
-3.46799983	0.88536543	3.95238662
-3.46399983	0.92550445	-3.95238662
-3.45999983	0.88536543	0.00000000
-3.45599983	0.92550445	3.95238662
-3.45199983	0.92550445	-7.90477324
-3.44799983	0.92550445	11.85715961
-3.44399983	0.88536543	7.90477324
-3.43999983	0.92550445	3.95238662
-3.43599983	0.92550445	-11.85715961
-3.43199983	0.92550445	0.00000000
-3.42799983	0.92550445	11.85715961
-3.42399983	0.92550445	-3.95238662
-3.41999983	0.88536543	0.00000000
-3.41599983	0.92550445	11.85715961
-3.41199983	0.88536543	0.00000000
-3.40799983	0.92550445	3.95238662
-3.40399983	0.92550445	-7.90477324
-3.39999983	0.92550445	-3.95238662
-3.39599983	0.88536543	15.82492638
-3.39199983	0.92550445	7.90477324
-3.38799983	0.92550445	-19.77731133
-3.38399984	0.92550445	-3.95238662
-3.37999984	0.92550445	27.69746399
-3.37599984	0.92550445	-11.85715961
-3.37199984	0.88536543	-31.64985275
-3.36799984	0.88536543	35.60223770
-3.36399984	0.92550445	0.00000000
-3.35999984	0.92550445	-23.72970009
-3.35599984	0.88536543	19.77731133
-3.35199984	0.92550445	7.90477324
-3.34799984	0.92550445	-15.82492638
-3.34399984	0.88536543	7.90477324
-3.33999984	0.92550445	7.90477324
-3.33599984	0.92550445	3.95238662
-3.33199984	0.88536543	0.00000000
-3.32799984	0.92550445	3.95238662
-3.32399984	0.92550445	7.90477324
-3.31999984	0.92550445	0.00000000
-3.31599984	0.88536543	0.00000000
-3.31199984	0.92550445	7.90477324
-3.30799984	0.92550445	0.00000000
-3.30399984	0.92550445	3.95238662
-3.29999984	0.92550445	0.00000000
-3.29599984	0.92550445	0.00000000
-3.29199984	0.92550445	3.95238662
-3.28799984	0.88536543	7.90477324
-3.28399984	0.92550445	-7.90477324
-3.27999984	0.92550445	3.95238662
-3.27599984	0.88536543	7.90477324
-3.27199984	0.88536543	3.95238662
-3.26799984	0.92550445	0.00000000
-3.26399984	0.92550445	0.00000000
-3.25999984	0.88536543	0.00000000
-3.25599984	0.92550445	7.90477324
-3.25199984	0.88536543	-3.95238662
-3.24799984	0.92550445	-15.82492638
-3.24399984	0.88536543	0.00000000
-3.23999984	0.92550445	11.85715961
-3.23599984	0.88536543	0.00000000
-3.23199984	0.92550445	-11.85715961
-3.22799984	0.92550445	3.95238662
-3.22399984	0.92550445	7.90477324
-3.21999984	0.88536543	-3.95238662
-3.21599984	0.88536543	7.90477324
-3.21199984	0.92550445	0.00000000
-3.20799984	0.92550445	0.00000000
-3.20399984	0.88536543	0.00000000
-3.19999984	0.92550445	3.95238662
-3.19599984	0.88536543	3.95238662
-3.19199984	0.92550445	0.00000000
-3.18799984	0.88536543	0.00000000
-3.18399984	0.92550445	0.00000000
-3.17999984	0.88536543	0.00000000
-3.17599984	0.88536543	3.95238662
-3.17199984	0.92550445	0.00000000
-3.16799984	0.88536543	3.95238662
-3.16399984	0.92550445	0.00000000
-3.15999984	0.88536543	3.95238662
-3.15599984	0.92550445	3.95238662
-3.15199984	0.92550445	3.95238662
-3.14799984	0.88536543	3.95238662
-3.14399984	0.92550445	3.95238662
-3.13999984	0.92550445	3.95238662
-3.13599984	0.92550445	3.95238662
-3.13199984	0.92550445	0.00000000
-3.12799984	0.88536543	3.95238662
-3.12399984	0.92550445	0.00000000
-3.11999984	0.92550445	0.00000000
-3.11599984	0.88536543	0.00000000
-3.11199984	0.92550445	3.95238662
-3.10799984	0.88536543	0.00000000
-3.10399984	0.92550445	0.00000000
-3.09999984	0.92550445	0.00000000
-3.09599984	0.92550445	0.00000000
-3.09199984	0.92550445	0.00000000
-3.08799984	0.92550445	3.95238662
-3.08399984	0.92550445	0.00000000
-3.07999984	0.92550445	0.00000000
-3.07599984	0.88536543	3.95238662
-3.07199984	0.92550445	3.95238662
-3.06799984	0.92550445	3.95238662
-3.06399984	0.92550445	3.95238662
-3.05999984	0.88536543	0.00000000
-3.05599984	0.92550445	0.00000000
-3.05199984	0.92550445	0.00000000
-3.04799984	0.88536543	3.95238662
-3.04399984	0.92550445	3.95238662
-3.03999984	0.92550445	3.95238662
-3.03599984	0.88536543	0.00000000
-3.03199984	0.92550445	0.00000000
-3.02799985	0.92550445	0.00000000
-3.02399985	0.92550445	3.95238662
-3.01999985	0.88536543	0.00000000
-3.01599985	0.88536543	0.00000000
-3.01199985	0.92550445	0.00000000
-3.00799985	0.92550445	3.95238662
-3.00399985	0.92550445	3.95238662
-2.99999985	0.88536543	3.95238662
-2.99599985	0.88536543	0.00000000
-2.99199985	0.92550445	7.90477324
-2.98799985	0.88536543	0.00000000
-2.98399985	0.92550445	3.95238662
-2.97999985	0.88536543	3.95238662
-2.97599985	0.88536543	3.95238662
-2.97199985	0.92550445	0.00000000
-2.96799985	0.88536543	3.95238662
-2.96399985	0.92550445	0.00000000
-2.95999985	0.92550445	3.95238662
-2.95599985	0.88536543	0.00000000
-2.95199985	0.92550445	3.95238662
-2.94799985	0.92550445	0.00000000
-2.94399985	0.92550445	3.95238662
-2.93999985	0.88536543	0.00000000
-2.93599985	0.92550445	3.95238662
-2.93199985	0.92550445	0.00000000
-2.92799985	0.96579725	3.95238662
-2.92399985	0.88536543	0.00000000
-2.91999985	0.92550445	3.95238662
-2.91599985	0.88536543	0.00000000
-2.91199985	0.92550445	3.95238662
-2.90799985	0.88536543	0.00000000
-2.90399985	0.88536543	0.00000000
-2.89999985	0.92550445	0.00000000
-2.89599985	0.88536543	3.95238662
-2.89199985	0.92550445	0.00000000
-2.88799985	0.92550445	3.95238662
-2.88399985	0.92550445	0.00000000
-2.87999985	0.92550445	3.95238662
-2.87599985	0.92550445	0.00000000
-2.87199985	0.92550445	0.00000000
-2.86799985	0.88536543	0.00000000
-2.86399985	0.92550445	3.95238662
-2.85999985	0.88536543	0.00000000
-2.85599985	0.92550445	3.95238662
-2.85199985	0.88536543	0.00000000
-2.84799985	0.92550445	3.95238662
-2.84399985	0.92550445	0.00000000
-2.83999985	0.92550445	0.00000000
-2.83599985	0.88536543	0.00000000
-2.83199985	0.88536543	3.95238662
-2.82799985	0.92550445	0.00000000
-2.82399985	0.88536543	0.00000000
-2.81999985	0.88536543	0.00000000
-2.81599985	0.88536543	3.95238662
-2.81199985	0.88536543	0.00000000
-2.80799985	0.92550445	3.95238662
-2.80399985	0.92550445	0.00000000
-2.79999985	0.88536543	3.95238662
-2.79599985	0.92550445	0.00000000
-2.79199985	0.92550445	0.00000000
-2.78799985	0.88536543	0.00000000
-2.78399985	0.92550445	3.95238662
-2.77999985	0.92550445	0.00000000
-2.77599985	0.88536543	3.95238662
-2.77199985	0.88536543	0.00000000
-2.76799985	0.92550445	3.95238662
-2.76399985	0.88536543	0.00000000
-2.75999985	0.88536543	3.95238662
-2.75599985	0.88536543	0.00000000
-2.75199985	0.92550445	3.95238662
-2.74799985	0.92550445	0.00000000
-2.74399985	0.88536543	3.95238662
-2.73999985	0.88536543	0.00000000
-2.73599985	0.92550445	3.95238662
-2.73199985	0.88536543	0.00000000
-2.72799985	0.92550445	0.00000000
-2.72399985	0.88536543	0.00000000
-2.71999985	0.92550445	3.95238662
-2.71599985	0.88536543	3.95238662
-2.71199985	0.92550445	3.95238662
-2.70799985	0.92550445	0.00000000
-2.70399985	0.92550445	0.00000000
-2.69999985	0.88536543	0.00000000
-2.69599985	0.92550445	7.90477324
-2.69199985	0.92550445	0.00000000
-2.68799985	0.88536543	3.95238662
-2.68399985	0.92550445	0.00000000
-2.67999985	0.88536543	3.95238662
-2.67599986	0.92550445	3.95238662
-2.67199986	0.92550445	3.95238662
-2.66799986	0.92550445	0.00000000
-2.66399986	0.92550445	0.00000000
-2.65999986	0.92550445	0.00000000
-2.65599986	0.92550445	3.95238662
-2.65199986	0.88536543	0.00000000
-2.64799986	0.92550445	0.00000000
-2.64399986	0.88536543	0.00000000
-2.63999986	0.92550445	3.95238662
-2.63599986	0.92550445	0.00000000
-2.63199986	0.92550445	3.95238662
-2.62799986	0.88536543	3.95238662
-2.62399986	0.92550445	0.00000000
-2.61999986	0.88536543	0.00000000
-2.61599986	0.88536543	3.95238662
-2.61199986	0.92550445	0.00000000
-2.60799986	0.92550445	3.95238662
-2.60399986	0.92550445	0.00000000
-2.59999986	0.88536543	3.95238662
-2.59599986	0.92550445	0.00000000
-2.59199986	0.92550445	3.95238662
-2.58799986	0.92550445	3.95238662
-2.58399986	0.92550445	3.95238662
-2.57999986	0.92550445	0.00000000
-2.57599986	0.88536543	3.95238662
-2.57199986	0.92550445	0.00000000
-2.56799986	0.88536543	0.00000000
-2.56399986	0.88536543	0.00000000
-2.55999986	0.96579725	3.95238662
-2.55599986	0.88536543	0.00000000
-2.55199986	0.92550445	3.95238662
-2.54799986	0.92550445	0.00000000
-2.54399986	0.88536543	3.95238662
-2.53999986	0.92550445	0.00000000
-2.53599986	0.92550445	0.00000000
-2.53199986	0.88536543	0.00000000
-2.52799986	0.92550445	3.95238662
-2.52399986	0.92550445	0.00000000
-2.51999986	0.88536543	3.95238662
-2.51599986	0.88536543	0.00000000
-2.51199986	0.92550445	0.00000000
-2.50799986	0.88536543	3.95238662
-2.50399986	0.92550445	0.00000000
-2.49999986	0.92550445	0.00000000
-2.49599986	0.96579725	3.95238662
-2.49199986	0.88536543	0.00000000
-2.48799986	0.92550445	3.95238662
-2.48399986	0.92550445	0.00000000
-2.47999986	0.88536543	3.95238662
-2.47599986	0.92550445	0.00000000
-2.47199986	0.92550445	0.00000000
-2.46799986	0.92550445	0.00000000
-2.46399986	0.92550445	3.95238662
-2.45999986	0.92550445	3.95238662
-2.45599986	0.88536543	3.95238662
-2.45199986	0.88536543	3.95238662
-2.44799986	0.88536543	3.95238662
-2.44399986	0.92550445	0.00000000
-2.43999986	0.88536543	0.00000000
-2.43599986	0.88536543	0.00000000
-2.43199986	0.92550445	3.95238662
-2.42799986	0.92550445	0.00000000
-2.42399986	0.92550445	0.00000000
-2.41999986	0.92550445	0.00000000
-2.41599986	0.92550445	3.95238662
-2.41199986	0.92550445	0.00000000
-2.40799986	0.88536543	0.00000000
-2.40399986	0.88536543	0.00000000
-2.39999986	0.92550445	0.00000000
-2.39599986	0.92550445	0.00000000
-2.39199986	0.92550445	3.95238662
-2.38799986	0.88536543	0.00000000
-2.38399986	0.92550445	3.95238662
-2.37999986	0.88536543	0.00000000
-2.37599986	0.88536543	0.00000000
-2.37199986	0.88536543	0.00000000
-2.36799986	0.92550445	0.00000000
-2.36399986	0.92550445	0.00000000
-2.35999986	0.92550445	3.95238662
-2.35599986	0.92550445	0.00000000
-2.35199986	0.92550445	0.00000000
-2.34799986	0.92550445	0.00000000
-2.34399986	0.92550445	0.00000000
-2.33999986	0.88536543	3.95238662
-2.33599986	0.92550445	0.00000000
-2.33199986	0.88536543	3.95238662
-2.32799986	0.92550445	3.95238662
-2.32399986	0.88536543	0.00000000
-2.31999987	0.88536543	0.00000000
-2.31599987	0.92550445	0.00000000
-2.31199987	0.88536543	3.95238662
-2.30799987	0.92550445	0.00000000
-2.30399987	0.92550445	0.00000000
-2.29999987	0.88536543	0.00000000
-2.29599987	0.92550445	3.95238662
-2.29199987	0.92550445	0.00000000
-2.28799987	0.92550445	3.95238662
-2.28399987	0.92550445	0.00000000
-2.27999987	0.88536543	3.95238662
-2.27599987	0.88536543	0.00000000
-2.27199987	0.92550445	0.00000000
-2.26799987	0.92550445	0.00000000
-2.26399987	0.88536543	3.95238662
-2.25999987	0.88536543	0.00000000
-2.25599987	0.92550445	0.00000000
-2.25199987	0.92550445	0.00000000
-2.24799987	0.92550445	3.95238662
-2.24399987	0.88536543	3.95238662
-2.23999987	0.88536543	3.95238662
-2.23599987	0.88536543	0.00000000
-2.23199987	0.92550445	0.00000000
-2.22799987	0.92550445	0.00000000
-2.22399987	0.92550445	3.95238662
-2.21999987	0.88536543	3.95238662
-2.21599987	0.92550445	3.95238662
-2.21199987	0.92550445	0.00000000
-2.20799987	0.92550445	3.95238662
-2.20399987	0.88536543	0.00000000
-2.19999987	0.92550445	3.95238662
-2.19599987	0.92550445	0.00000000
-2.19199987	0.92550445	0.00000000
-2.18799987	0.88536543	0.00000000
-2.18399987	0.92550445	3.95238662
-2.17999987	0.92550445	0.00000000
-2.17599987	0.88536543	3.95238662
-2.17199987	0.92550445	0.00000000
-2.16799987	0.88536543	3.95238662
-2.16399987	0.88536543	0.00000000
-2.15999987	0.88536543	3.95238662
-2.15599987	0.92550445	0.00000000
-2.15199987	0.92550445	3.95238662
-2.14799987	0.92550445	3.95238662
-2.14399987	0.88536543	3.95238662
-2.13999987	0.92550445	0.00000000
-2.13599987	0.92550445	3.95238662
-2.13199987	0.92550445	0.00000000
-2.12799987	0.92550445	3.95238662
-2.12399987	0.92550445	0.00000000
-2.11999987	0.92550445	0.00000000
-2.11599987	0.88536543	0.00000000
-2.11199987	0.92550445	3.95238662
-2.10799987	0.92550445	0.00000000
-2.10399987	0.88536543	3.95238662
-2.09999987	0.92550445	0.00000000
-2.09599987	0.92550445	3.95238662
-2.09199987	0.88536543	0.00000000
