Time	Channel A	Channel B
-4.69999980	1.44884968	-3.95238662
-4.69599980	1.40855682	0.00000000
-4.69199980	1.40855682	0.00000000
-4.68799980	1.40855682	0.00000000
-4.68399980	1.44884968	0.00000000
-4.67999980	1.40855682	0.00000000
-4.67599980	1.40855682	-3.95238662
-4.67199980	1.44884968	0.00000000
-4.66799980	1.40855682	0.00000000
-4.66399980	1.40855682	3.95238662
-4.65999980	1.40855682	0.00000000
-4.65599980	1.44884968	0.00000000
-4.65199980	1.40855682	0.00000000
-4.64799980	1.44884968	0.00000000
-4.64399980	1.40855682	-3.95238662
-4.63999980	1.40855682	0.00000000
-4.63599980	1.40855682	0.00000000
-4.63199980	1.40855682	0.00000000
-4.62799980	1.40855682	0.00000000
-4.62399980	1.44884968	0.00000000
-4.61999980	1.40855682	0.00000000
-4.61599980	1.40855682	-3.95238662
-4.61199980	1.40855682	3.95238662
-4.60799980	1.40855682	0.00000000
-4.60399980	1.44884968	-3.95238662
-4.59999980	1.40855682	3.95238662
-4.59599980	1.40855682	0.00000000
-4.59199980	1.40855682	0.00000000
-4.58799980	1.40855682	0.00000000
-4.58399980	1.40855682	0.00000000
-4.57999980	1.40855682	0.00000000
-4.57599980	1.40855682	3.95238662
-4.57199980	1.40855682	-3.95238662
-4.56799980	1.44884968	3.95238662
-4.56399980	1.40855682	0.00000000
-4.55999980	1.44884968	0.00000000
-4.55599980	1.36826408	-3.95238662
-4.55199980	1.40855682	0.00000000
-4.54799980	1.40855682	0.00000000
-4.54399980	1.40855682	0.00000000
-4.53999980	1.44884968	0.00000000
-4.53599980	1.40855682	0.00000000
-4.53199980	1.40855682	0.00000000
-4.52799980	1.40855682	0.00000000
-4.52399980	1.40855682	0.00000000
-4.51999980	1.40855682	0.00000000
-4.51599980	1.40855682	0.00000000
-4.51199980	1.40855682	3.95238662
-4.50799980	1.40855682	-3.95238662
-4.50399980	1.40855682	0.00000000
-4.49999980	1.40855682	-3.95238662
-4.49599980	1.40855682	0.00000000
-4.49199980	1.44884968	0.00000000
-4.48799980	1.40855682	0.00000000
-4.48399980	1.40855682	0.00000000
-4.47999980	1.40855682	0.00000000
-4.47599980	1.40855682	0.00000000
-4.47199980	1.40855682	0.00000000
-4.46799980	1.40855682	0.00000000
-4.46399980	1.44884968	0.00000000
-4.45999980	1.44884968	0.00000000
-4.45599980	1.40855682	-3.95238662
-4.45199980	1.44884968	0.00000000
-4.44799980	1.44884968	0.00000000
-4.44399981	1.40855682	-3.95238662
-4.43999981	1.40855682	0.00000000
-4.43599981	1.40855682	0.00000000
-4.43199981	1.40855682	0.00000000
-4.42799981	1.40855682	-3.95238662
-4.42399981	1.40855682	0.00000000
-4.41999981	1.40855682	0.00000000
-4.41599981	1.40855682	0.00000000
-4.41199981	1.40855682	-3.95238662
-4.40799981	1.40855682	0.00000000
-4.40399981	1.40855682	0.00000000
-4.39999981	1.44884968	0.00000000
-4.39599981	1.40855682	-3.95238662
-4.39199981	1.40855682	0.00000000
-4.38799981	1.44884968	0.00000000
-4.38399981	1.44884968	0.00000000
-4.37999981	1.40855682	-3.95238662
-4.37599981	1.40855682	0.00000000
-4.37199981	1.44884968	-3.95238662
-4.36799981	1.40855682	0.00000000
-4.36399981	1.40855682	0.00000000
-4.35999981	1.40855682	0.00000000
-4.35599981	1.40855682	0.00000000
-4.35199981	1.44884968	0.00000000
-4.34799981	1.44884968	-3.95238662
-4.34399981	1.40855682	0.00000000
-4.33999981	1.40855682	0.00000000
-4.33599981	1.44884968	0.00000000
-4.33199981	1.40855682	0.00000000
-4.32799981	1.40855682	0.00000000
-4.32399981	1.44884968	0.00000000
-4.31999981	1.44884968	0.00000000
-4.31599981	1.40855682	0.00000000
-4.31199981	1.44884968	0.00000000
-4.30799981	1.40855682	0.00000000
-4.30399981	1.44884968	0.00000000
-4.29999981	1.40855682	-3.95238662
-4.29599981	1.40855682	0.00000000
-4.29199981	1.40855682	-3.95238662
-4.28799981	1.44884968	0.00000000
-4.28399981	1.40855682	-3.95238662
-4.27999981	1.40855682	0.00000000
-4.27599981	1.40855682	0.00000000
-4.27199981	1.40855682	0.00000000
-4.26799981	1.44884968	-3.95238662
-4.26399981	1.40855682	0.00000000
-4.25999981	1.40855682	0.00000000
-4.25599981	1.40855682	0.00000000
-4.25199981	1.44884968	0.00000000
-4.24799981	1.40855682	0.00000000
-4.24399981	1.40855682	0.00000000
-4.23999981	1.44884968	0.00000000
-4.23599981	1.40855682	0.00000000
-4.23199981	1.40855682	0.00000000
-4.22799981	1.40855682	0.00000000
-4.22399981	1.44884968	0.00000000
-4.21999981	1.40855682	0.00000000
-4.21599981	1.40855682	0.00000000
-4.21199981	1.40855682	0.00000000
-4.20799981	1.40855682	0.00000000
-4.20399981	1.44884968	-3.95238662
-4.19999981	1.40855682	0.00000000
-4.19599981	1.40855682	0.00000000
-4.19199981	1.40855682	0.00000000
-4.18799981	1.44884968	0.00000000
-4.18399981	1.40855682	0.00000000
-4.17999981	1.40855682	0.00000000
-4.17599981	1.44884968	3.95238662
-4.17199981	1.44884968	0.00000000
-4.16799981	1.40855682	0.00000000
-4.16399981	1.40855682	0.00000000
-4.15999981	1.40855682	0.00000000
-4.15599981	1.40855682	-3.95238662
-4.15199981	1.40855682	0.00000000
-4.14799981	1.40855682	0.00000000
-4.14399981	1.40855682	0.00000000
-4.13999981	1.40855682	0.00000000
-4.13599981	1.40855682	0.00000000
-4.13199981	1.40855682	0.00000000
-4.12799981	1.40855682	0.00000000
-4.12399981	1.40855682	-3.95238662
-4.11999981	1.40855682	0.00000000
-4.11599981	1.44884968	-3.95238662
-4.11199981	1.40855682	0.00000000
-4.10799981	1.40855682	0.00000000
-4.10399981	1.40855682	0.00000000
-4.09999981	1.40855682	0.00000000
-4.09599981	1.44884968	3.95238662
-4.09199981	1.44884968	0.00000000
-4.08799982	1.40855682	-3.95238662
-4.08399982	1.40855682	0.00000000
-4.07999982	1.44884968	3.95238662
-4.07599982	1.40855682	0.00000000
-4.07199982	1.40855682	0.00000000
-4.06799982	1.40855682	0.00000000
-4.06399982	1.44884968	0.00000000
-4.05999982	1.44884968	0.00000000
-4.05599982	1.44884968	0.00000000
-4.05199982	1.40855682	0.00000000
-4.04799982	1.44884968	0.00000000
-4.04399982	1.40855682	-3.95238662
-4.03999982	1.40855682	0.00000000
-4.03599982	1.40855682	0.00000000
-4.03199982	1.40855682	0.00000000
-4.02799982	1.40855682	0.00000000
-4.02399982	1.40855682	0.00000000
-4.01999982	1.40855682	0.00000000
-4.01599982	1.44884968	0.00000000
-4.01199982	1.40855682	0.00000000
-4.00799982	1.40855682	0.00000000
-4.00399982	1.40855682	0.00000000
-3.99999982	1.40855682	0.00000000
-3.99599982	1.40855682	-3.95238662
-3.99199982	1.40855682	0.00000000
-3.98799982	1.40855682	-3.95238662
-3.98399982	1.44884968	0.00000000
-3.97999982	1.44884968	0.00000000
-3.97599982	1.40855682	0.00000000
-3.97199982	1.40855682	0.00000000
-3.96799982	1.40855682	0.00000000
-3.96399982	1.40855682	0.00000000
-3.95999982	1.40855682	-3.95238662
-3.95599982	1.40855682	0.00000000
-3.95199982	1.40855682	0.00000000
-3.94799982	1.40855682	-3.95238662
-3.94399982	1.40855682	0.00000000
-3.93999982	1.40855682	0.00000000
-3.93599982	1.40855682	0.00000000
-3.93199982	1.40855682	-3.95238662
-3.92799982	1.40855682	0.00000000
-3.92399982	1.40855682	0.00000000
-3.91999982	1.44884968	0.00000000
-3.91599982	1.44884968	-3.95238662
-3.91199982	1.40855682	0.00000000
-3.90799982	1.40855682	0.00000000
-3.90399982	1.44884968	0.00000000
-3.89999982	1.40855682	0.00000000
-3.89599982	1.40855682	0.00000000
-3.89199982	1.40855682	0.00000000
-3.88799982	1.40855682	0.00000000
-3.88399982	1.44884968	0.00000000
-3.87999982	1.40855682	0.00000000
-3.87599982	1.40855682	0.00000000
-3.87199982	1.40855682	0.00000000
-3.86799982	1.40855682	-3.95238662
-3.86399982	1.40855682	0.00000000
-3.85999982	1.44884968	0.00000000
-3.85599982	1.40855682	0.00000000
-3.85199982	1.40855682	0.00000000
-3.84799982	1.40855682	0.00000000
-3.84399982	1.40855682	0.00000000
-3.83999982	1.40855682	0.00000000
-3.83599982	1.44884968	0.00000000
-3.83199982	1.40855682	0.00000000
-3.82799982	1.44884968	0.00000000
-3.82399982	1.44884968	0.00000000
-3.81999982	1.40855682	0.00000000
-3.81599982	1.40855682	0.00000000
-3.81199982	1.44884968	0.00000000
-3.80799982	1.40855682	0.00000000
-3.80399982	1.40855682	0.00000000
-3.79999982	1.40855682	0.00000000
-3.79599982	1.40855682	0.00000000
-3.79199982	1.44884968	0.00000000
-3.78799982	1.44884968	0.00000000
-3.78399982	1.40855682	0.00000000
-3.77999982	1.44884968	0.00000000
-3.77599982	1.44884968	0.00000000
-3.77199982	1.40855682	0.00000000
-3.76799982	1.40855682	0.00000000
-3.76399982	1.40855682	0.00000000
-3.75999982	1.40855682	0.00000000
-3.75599982	1.40855682	0.00000000
-3.75199982	1.40855682	0.00000000
-3.74799982	1.40855682	0.00000000
-3.74399982	1.40855682	0.00000000
-3.73999982	1.40855682	0.00000000
-3.73599983	1.40855682	0.00000000
-3.73199983	1.40855682	0.00000000
-3.72799983	1.44884968	0.00000000
-3.72399983	1.40855682	0.00000000
-3.71999983	1.44884968	0.00000000
-3.71599983	1.40855682	0.00000000
-3.71199983	1.40855682	0.00000000
-3.70799983	1.40855682	0.00000000
-3.70399983	1.40855682	0.00000000
-3.69999983	1.44884968	0.00000000
-3.69599983	1.40855682	0.00000000
-3.69199983	1.40855682	0.00000000
-3.68799983	1.44884968	0.00000000
-3.68399983	1.40855682	0.00000000
-3.67999983	1.40855682	0.00000000
-3.67599983	1.40855682	-3.95238662
-3.67199983	1.40855682	0.00000000
-3.66799983	1.44884968	0.00000000
-3.66399983	1.44884968	3.95238662
-3.65999983	1.44884968	0.00000000
-3.65599983	1.44884968	0.00000000
-3.65199983	1.40855682	0.00000000
-3.64799983	1.40855682	0.00000000
-3.64399983	1.44884968	0.00000000
-3.63999983	1.40855682	0.00000000
-3.63599983	1.40855682	0.00000000
-3.63199983	1.40855682	0.00000000
-3.62799983	1.40855682	0.00000000
-3.62399983	1.44884968	0.00000000
-3.61999983	1.40855682	-3.95238662
-3.61599983	1.40855682	0.00000000
-3.61199983	1.40855682	0.00000000
-3.60799983	1.40855682	0.00000000
-3.60399983	1.40855682	0.00000000
-3.59999983	1.40855682	0.00000000
-3.59599983	1.44884968	0.00000000
-3.59199983	1.44884968	0.00000000
-3.58799983	1.40855682	0.00000000
-3.58399983	1.44884968	0.00000000
-3.57999983	1.40855682	0.00000000
-3.57599983	1.40855682	0.00000000
-3.57199983	1.40855682	0.00000000
-3.56799983	1.40855682	0.00000000
-3.56399983	1.40855682	0.00000000
-3.55999983	1.40855682	-3.95238662
-3.55599983	1.40855682	0.00000000
-3.55199983	1.44884968	7.90477324
-3.54799983	1.44884968	0.00000000
-3.54399983	1.40855682	-15.82492638
-3.53999983	1.40855682	-3.95238662
-3.53599983	1.40855682	11.85715961
-3.53199983	1.44884968	-3.95238662
-3.52799983	1.40855682	-3.95238662
-3.52399983	1.40855682	11.85715961
-3.51999983	1.40855682	11.85715961
-3.51599983	1.40855682	-11.85715961
-3.51199983	1.40855682	3.95238662
-3.50799983	1.40855682	-7.90477324
-3.50399983	1.40855682	-3.95238662
-3.49999983	1.44884968	0.00000000
-3.49599983	1.40855682	7.90477324
-3.49199983	1.44884968	0.00000000
-3.48799983	1.40855682	3.95238662
-3.48399983	1.44884968	-11.85715961
-3.47999983	1.40855682	-3.95238662
-3.47599983	1.40855682	-11.85715961
-3.47199983	1.44884968	7.90477324
-3.46799983	1.40855682	-3.95238662
-3.46399983	1.40855682	0.00000000
-3.45999983	1.36826408	7.90477324
-3.45599983	1.44884968	-3.95238662
-3.45199983	1.40855682	-7.90477324
-3.44799983	1.44884968	7.90477324
-3.44399983	1.44884968	7.90477324
-3.43999983	1.40855682	7.90477324
-3.43599983	1.40855682	-11.85715961
-3.43199983	1.36826408	-7.90477324
-3.42799983	1.44884968	7.90477324
-3.42399983	1.44884968	-7.90477324
-3.41999983	1.44884968	-7.90477324
-3.41599983	1.40855682	7.90477324
-3.41199983	1.44884968	7.90477324
-3.40799983	1.44884968	-7.90477324
-3.40399983	1.36826408	-3.95238662
-3.39999983	1.44884968	3.95238662
-3.39599983	1.40855682	-7.90477324
-3.39199983	1.44884968	-11.85715961
-3.38799983	1.40855682	7.90477324
-3.38399984	1.40855682	0.00000000
-3.37999984	1.40855682	-3.95238662
-3.37599984	1.40855682	3.95238662
-3.37199984	1.44884968	0.00000000
-3.36799984	1.40855682	0.00000000
-3.36399984	1.40855682	0.00000000
-3.35999984	1.44884968	0.00000000
-3.35599984	1.40855682	0.00000000
-3.35199984	1.44884968	0.00000000
-3.34799984	1.40855682	-3.95238662
-3.34399984	1.44884968	0.00000000
-3.33999984	1.40855682	0.00000000
-3.33599984	1.40855682	0.00000000
-3.33199984	1.40855682	-3.95238662
-3.32799984	1.40855682	3.95238662
-3.32399984	1.40855682	-7.90477324
-3.31999984	1.40855682	-3.95238662
-3.31599984	1.44884968	0.00000000
-3.31199984	1.40855682	-7.90477324
-3.30799984	1.40855682	0.00000000
-3.30399984	1.40855682	3.95238662
-3.29999984	1.40855682	0.00000000
-3.29599984	1.44884968	3.95238662
-3.29199984	1.40855682	0.00000000
-3.28799984	1.40855682	-3.95238662
-3.28399984	1.44884968	0.00000000
-3.27999984	1.44884968	0.00000000
-3.27599984	1.44884968	0.00000000
-3.27199984	1.40855682	3.95238662
-3.26799984	1.40855682	0.00000000
-3.26399984	1.40855682	0.00000000
-3.25999984	1.40855682	-3.95238662
-3.25599984	1.44884968	0.00000000
-3.25199984	1.40855682	0.00000000
-3.24799984	1.40855682	0.00000000
-3.24399984	1.40855682	-3.95238662
-3.23999984	1.40855682	0.00000000
-3.23599984	1.44884968	3.95238662
-3.23199984	1.40855682	0.00000000
-3.22799984	1.44884968	0.00000000
-3.22399984	1.44884968	3.95238662
-3.21999984	1.40855682	-3.95238662
-3.21599984	1.40855682	-3.95238662
-3.21199984	1.44884968	0.00000000
-3.20799984	1.44884968	0.00000000
-3.20399984	1.36826408	-3.95238662
-3.19999984	1.44884968	3.95238662
-3.19599984	1.40855682	0.00000000
-3.19199984	1.44884968	0.00000000
-3.18799984	1.40855682	0.00000000
-3.18399984	1.44884968	0.00000000
-3.17999984	1.40855682	0.00000000
-3.17599984	1.40855682	0.00000000
-3.17199984	1.40855682	3.95238662
-3.16799984	1.40855682	3.95238662
-3.16399984	1.40855682	-3.95238662
-3.15999984	1.40855682	3.95238662
-3.15599984	1.40855682	0.00000000
-3.15199984	1.40855682	-3.95238662
-3.14799984	1.40855682	0.00000000
-3.14399984	1.40855682	0.00000000
-3.13999984	1.40855682	0.00000000
-3.13599984	1.44884968	0.00000000
-3.13199984	1.40855682	0.00000000
-3.12799984	1.44884968	0.00000000
-3.12399984	1.40855682	0.00000000
-3.11999984	1.40855682	3.95238662
-3.11599984	1.40855682	0.00000000
-3.11199984	1.40855682	0.00000000
-3.10799984	1.40855682	0.00000000
-3.10399984	1.40855682	0.00000000
-3.09999984	1.44884968	0.00000000
-3.09599984	1.44884968	0.00000000
-3.09199984	1.40855682	0.00000000
-3.08799984	1.44884968	0.00000000
-3.08399984	1.44884968	0.00000000
-3.07999984	1.40855682	0.00000000
-3.07599984	1.36826408	-3.95238662
-3.07199984	1.40855682	0.00000000
-3.06799984	1.44884968	-3.95238662
-3.06399984	1.44884968	0.00000000
-3.05999984	1.40855682	0.00000000
-3.05599984	1.40855682	0.00000000
-3.05199984	1.40855682	0.00000000
-3.04799984	1.40855682	-3.95238662
-3.04399984	1.40855682	0.00000000
-3.03999984	1.40855682	0.00000000
-3.03599984	1.40855682	0.00000000
-3.03199984	1.40855682	0.00000000
-3.02799985	1.40855682	0.00000000
-3.02399985	1.40855682	0.00000000
-3.01999985	1.40855682	0.00000000
-3.01599985	1.40855682	0.00000000
-3.01199985	1.40855682	0.00000000
-3.00799985	1.40855682	0.00000000
-3.00399985	1.40855682	0.00000000
-2.99999985	1.44884968	-3.95238662
-2.99599985	1.40855682	0.00000000
-2.99199985	1.40855682	0.00000000
-2.98799985	1.40855682	0.00000000
-2.98399985	1.40855682	-3.95238662
-2.97999985	1.44884968	0.00000000
-2.97599985	1.40855682	0.00000000
-2.97199985	1.40855682	0.00000000
-2.96799985	1.44884968	0.00000000
-2.96399985	1.36826408	0.00000000
-2.95999985	1.40855682	0.00000000
-2.95599985	1.40855682	-3.95238662
-2.95199985	1.40855682	0.00000000
-2.94799985	1.40855682	0.00000000
-2.94399985	1.40855682	0.00000000
-2.93999985	1.40855682	0.00000000
-2.93599985	1.40855682	0.00000000
-2.93199985	1.44884968	0.00000000
-2.92799985	1.44884968	0.00000000
-2.92399985	1.44884968	0.00000000
-2.91999985	1.44884968	0.00000000
-2.91599985	1.40855682	0.00000000
-2.91199985	1.44884968	0.00000000
-2.90799985	1.44884968	0.00000000
-2.90399985	1.40855682	0.00000000
-2.89999985	1.40855682	0.00000000
-2.89599985	1.44884968	0.00000000
-2.89199985	1.40855682	0.00000000
-2.88799985	1.40855682	0.00000000
-2.88399985	1.40855682	0.00000000
-2.87999985	1.40855682	-3.95238662
-2.87599985	1.40855682	-3.95238662
-2.87199985	1.44884968	0.00000000
-2.86799985	1.44884968	0.00000000
-2.86399985	1.40855682	0.00000000
-2.85999985	1.40855682	-3.95238662
-2.85599985	1.40855682	-3.95238662
-2.85199985	1.40855682	0.00000000
-2.84799985	1.40855682	0.00000000
-2.84399985	1.40855682	0.00000000
-2.83999985	1.40855682	0.00000000
-2.83599985	1.44884968	0.00000000
-2.83199985	1.40855682	0.00000000
-2.82799985	1.40855682	0.00000000
-2.82399985	1.40855682	0.00000000
-2.81999985	1.40855682	0.00000000
-2.81599985	1.40855682	0.00000000
-2.81199985	1.40855682	-3.95238662
-2.80799985	1.40855682	0.00000000
-2.80399985	1.40855682	0.00000000
-2.79999985	1.44884968	0.00000000
-2.79599985	1.40855682	0.00000000
-2.79199985	1.40855682	0.00000000
-2.78799985	1.40855682	0.00000000
-2.78399985	1.40855682	0.00000000
-2.77999985	1.40855682	-3.95238662
-2.77599985	1.40855682	-3.95238662
-2.77199985	1.44884968	0.00000000
-2.76799985	1.44884968	0.00000000
-2.76399985	1.44884968	0.00000000
-2.75999985	1.44884968	0.00000000
-2.75599985	1.40855682	0.00000000
-2.75199985	1.44884968	0.00000000
-2.74799985	1.44884968	0.00000000
-2.74399985	1.40855682	-3.95238662
-2.73999985	1.44884968	0.00000000
-2.73599985	1.40855682	0.00000000
-2.73199985	1.40855682	-3.95238662
-2.72799985	1.40855682	0.00000000
-2.72399985	1.40855682	0.00000000
-2.71999985	1.40855682	3.95238662
-2.71599985	1.40855682	0.00000000
-2.71199985	1.40855682	0.00000000
-2.70799985	1.40855682	0.00000000
-2.70399985	1.44884968	0.00000000
-2.69999985	1.40855682	-3.95238662
-2.69599985	1.40855682	0.00000000
-2.69199985	1.40855682	0.00000000
-2.68799985	1.40855682	0.00000000
-2.68399985	1.40855682	0.00000000
-2.67999985	1.40855682	0.00000000
-2.67599986	1.40855682	0.00000000
-2.67199986	1.40855682	3.95238662
-2.66799986	1.40855682	0.00000000
-2.66399986	1.40855682	0.00000000
-2.65999986	1.40855682	0.00000000
-2.65599986	1.44884968	0.00000000
-2.65199986	1.44884968	0.00000000
-2.64799986	1.40855682	0.00000000
-2.64399986	1.40855682	0.00000000
-2.63999986	1.40855682	3.95238662
-2.63599986	1.40855682	0.00000000
-2.63199986	1.44884968	0.00000000
-2.62799986	1.40855682	0.00000000
-2.62399986	1.44884968	0.00000000
-2.61999986	1.40855682	0.00000000
-2.61599986	1.40855682	0.00000000
-2.61199986	1.40855682	0.00000000
-2.60799986	1.40855682	0.00000000
-2.60399986	1.40855682	0.00000000
-2.59999986	1.40855682	0.00000000
-2.59599986	1.40855682	0.00000000
-2.59199986	1.44884968	0.00000000
-2.58799986	1.40855682	-3.95238662
-2.58399986	1.40855682	0.00000000
-2.57999986	1.40855682	-3.95238662
-2.57599986	1.40855682	0.00000000
-2.57199986	1.40855682	0.00000000
-2.56799986	1.40855682	0.00000000
-2.56399986	1.40855682	0.00000000
-2.55999986	1.40855682	0.00000000
-2.55599986	1.40855682	-3.95238662
-2.55199986	1.40855682	0.00000000
-2.54799986	1.40855682	0.00000000
-2.54399986	1.40855682	0.00000000
-2.53999986	1.40855682	0.00000000
-2.53599986	1.40855682	0.00000000
-2.53199986	1.40855682	0.00000000
-2.52799986	1.40855682	0.00000000
-2.52399986	1.40855682	0.00000000
-2.51999986	1.40855682	0.00000000
-2.51599986	1.40855682	0.00000000
-2.51199986	1.40855682	0.00000000
-2.50799986	1.40855682	0.00000000
-2.50399986	1.40855682	3.95238662
-2.49999986	1.40855682	0.00000000
-2.49599986	1.44884968	0.00000000
-2.49199986	1.40855682	0.00000000
-2.48799986	1.40855682	0.00000000
-2.48399986	1.40855682	0.00000000
-2.47999986	1.44884968	0.00000000
-2.47599986	1.40855682	0.00000000
-2.47199986	1.40855682	0.00000000
-2.46799986	1.40855682	0.00000000
-2.46399986	1.36826408	0.00000000
-2.45999986	1.44884968	0.00000000
-2.45599986	1.44884968	0.00000000
-2.45199986	1.40855682	0.00000000
-2.44799986	1.44884968	0.00000000
-2.44399986	1.40855682	-3.95238662
-2.43999986	1.40855682	0.00000000
-2.43599986	1.40855682	0.00000000
-2.43199986	1.44884968	0.00000000
-2.42799986	1.40855682	0.00000000
-2.42399986	1.40855682	0.00000000
-2.41999986	1.40855682	0.00000000
-2.41599986	1.44884968	0.00000000
-2.41199986	1.40855682	-3.95238662
-2.40799986	1.40855682	0.00000000
-2.40399986	1.44884968	0.00000000
-2.39999986	1.40855682	0.00000000
-2.39599986	1.40855682	-3.95238662
-2.39199986	1.40855682	0.00000000
-2.38799986	1.40855682	0.00000000
-2.38399986	1.44884968	0.00000000
-2.37999986	1.40855682	0.00000000
-2.37599986	1.40855682	0.00000000
-2.37199986	1.40855682	0.00000000
-2.36799986	1.40855682	0.00000000
-2.36399986	1.44884968	0.00000000
-2.35999986	1.40855682	0.00000000
-2.35599986	1.40855682	0.00000000
-2.35199986	1.44884968	0.00000000
-2.34799986	1.40855682	0.00000000
-2.34399986	1.40855682	0.00000000
-2.33999986	1.40855682	0.00000000
-2.33599986	1.40855682	0.00000000
-2.33199986	1.40855682	0.00000000
-2.32799986	1.40855682	0.00000000
-2.32399986	1.40855682	0.00000000
-2.31999987	1.44884968	0.00000000
-2.31599987	1.40855682	-3.95238662
-2.31199987	1.40855682	0.00000000
-2.30799987	1.40855682	0.00000000
-2.30399987	1.44884968	0.00000000
-2.29999987	1.44884968	0.00000000
-2.29599987	1.40855682	0.00000000
-2.29199987	1.44884968	-3.95238662
-2.28799987	1.40855682	0.00000000
-2.28399987	1.40855682	0.00000000
-2.27999987	1.40855682	0.00000000
-2.27599987	1.40855682	0.00000000
-2.27199987	1.40855682	0.00000000
-2.26799987	1.40855682	0.00000000
-2.26399987	1.40855682	0.00000000
-2.25999987	1.40855682	0.00000000
-2.25599987	1.44884968	0.00000000
-2.25199987	1.40855682	-3.95238662
-2.24799987	1.40855682	0.00000000
-2.24399987	1.40855682	0.00000000
-2.23999987	1.44884968	0.00000000
-2.23599987	1.40855682	-3.95238662
-2.23199987	1.44884968	0.00000000
-2.22799987	1.40855682	0.00000000
-2.22399987	1.44884968	0.00000000
-2.21999987	1.40855682	-3.95238662
-2.21599987	1.40855682	0.00000000
-2.21199987	1.44884968	0.00000000
-2.20799987	1.44884968	0.00000000
-2.20399987	1.40855682	0.00000000
-2.19999987	1.40855682	0.00000000
-2.19599987	1.40855682	0.00000000
-2.19199987	1.44884968	0.00000000
-2.18799987	1.44884968	-3.95238662
-2.18399987	1.40855682	0.00000000
-2.17999987	1.44884968	0.00000000
-2.17599987	1.44884968	0.00000000
-2.17199987	1.40855682	0.00000000
-2.16799987	1.40855682	0.00000000
-2.16399987	1.40855682	0.00000000
-2.15999987	1.40855682	0.00000000
-2.15599987	1.36826408	0.00000000
-2.15199987	1.44884968	0.00000000
-2.14799987	1.40855682	-3.95238662
-2.14399987	1.40855682	0.00000000
-2.13999987	1.40855682	0.00000000
-2.13599987	1.40855682	-3.95238662
-2.13199987	1.40855682	0.00000000
-2.12799987	1.40855682	0.00000000
-2.12399987	1.40855682	0.00000000
-2.11999987	1.40855682	0.00000000
-2.11599987	1.40855682	-3.95238662
-2.11199987	1.40855682	0.00000000
-2.10799987	1.40855682	0.00000000
-2.10399987	1.40855682	0.00000000
-2.09999987	1.40855682	0.00000000
